UID,score
Te-13500,8.29375625
Te-13501,8.397271875
Te-13502,8.397271875
Te-13503,6.9968812499999995
Te-13504,8.397271875
Te-13505,8.186334375
Te-13506,8.397271875
Te-13507,9.8025453125
Te-13508,8.061334375
Te-13509,7.9500062499999995
Te-13510,9.336725
Te-13511,7.6453187499999995
Te-13512,8.061334375
Te-13513,9.076959375
Te-13514,7.8992249999999995
Te-13515,7.0691468749999995
Te-13516,8.6013734375
Te-13517,7.5339906249999995
Te-13518,8.510553125
Te-13519,7.9109437499999995
Te-13520,7.3015687499999995
Te-13521,8.397271875
Te-13522,7.0750062499999995
Te-13523,7.0105531249999995
Te-13524,6.6785218749999995
Te-13525,8.174615625
Te-13526,8.397271875
Te-13527,8.553521875
Te-13528,6.7039124999999995
Te-13529,8.14531875
Te-13530,6.9500062499999995
Te-13531,8.190240625
Te-13532,8.27031875
Te-13533,9.3914125
Te-13534,9.5476625
Te-13535,7.8777406249999995
Te-13536,9.06719375
Te-13537,8.987115625
Te-13538,8.397271875
Te-13539,8.397271875
Te-13540,9.6560609375
Te-13541,8.924615625
Te-13542,7.4812562499999995
Te-13543,10.48125625
Te-13544,8.399225
Te-13545,8.37188125
Te-13546,8.772271875
Te-13547,8.37188125
Te-13548,10.48662734375
Te-13549,9.119928125
Te-13550,6.5994203124999995
Te-13551,7.6140687499999995
Te-13552,10.0320375
Te-13553,8.397271875
Te-13554,7.5886781249999995
Te-13555,8.397271875
Te-13556,7.2527406249999995
Te-13557,8.291803125
Te-13558,8.311334375
Te-13559,8.201959375
Te-13560,8.061334375
Te-13561,7.5476624999999995
Te-13562,8.018365625
Te-13563,7.9168031249999995
Te-13564,8.526178125
Te-13565,7.2468812499999995
Te-13566,6.9539124999999995
Te-13567,8.483209375
Te-13568,8.35625625
Te-13569,8.018365625
Te-13570,7.6306703124999995
Te-13571,7.3464906249999995
Te-13572,7.8679749999999995
Te-13573,8.5320375
Te-13574,7.9744203124999995
Te-13575,8.6482484375
Te-13576,8.397271875
Te-13577,7.4392640624999995
Te-13578,8.9539125
Te-13579,7.6589906249999995
Te-13580,6.9373109374999995
Te-13581,8.397271875
Te-13582,8.366021875
Te-13583,8.037896875
Te-13584,7.2566468749999995
Te-13585,7.3269593749999995
Te-13586,9.311334375
Te-13587,7.3054749999999995
Te-13588,8.397271875
Te-13589,7.5046937499999995
Te-13590,7.6824281249999995
Te-13591,8.05938125
Te-13592,9.3455140625
Te-13593,7.9812562499999995
Te-13594,7.2175843749999995
Te-13595,7.2195374999999995
Te-13596,8.244928125
Te-13597,8.471490625
Te-13598,8.721490625
Te-13599,8.260553125
Te-13600,8.213678125
Te-13601,7.7097718749999995
Te-13602,8.8132875
Te-13603,9.588678125
Te-13604,8.617975
Te-13605,6.8230531249999995
Te-13606,7.3601624999999995
Te-13607,8.397271875
Te-13608,7.8015687499999995
Te-13609,9.12969375
Te-13610,9.147271875
Te-13611,7.8171937499999995
Te-13612,7.6316468749999995
Te-13613,8.397271875
Te-13614,8.916803125
Te-13615,8.56719375
Te-13616,7.9793031249999995
Te-13617,7.4949281249999995
Te-13618,7.5183656249999995
Te-13619,7.7918031249999995
Te-13620,7.5886781249999995
Te-13621,8.057428125
Te-13622,10.3836
Te-13623,7.8289124999999995
Te-13624,9.02813125
Te-13625,7.2058656249999995
Te-13626,8.8377015625
Te-13627,8.4353578125
Te-13628,8.3289125
Te-13629,7.7371156249999995
Te-13630,7.2019593749999995
Te-13631,8.397271875
Te-13632,8.397271875
Te-13633,8.326959375
Te-13634,7.0066468749999995
Te-13635,8.77031875
Te-13636,9.3836
Te-13637,7.4207093749999995
Te-13638,9.354303125
Te-13639,8.471490625
Te-13640,7.2527406249999995
Te-13641,7.6199281249999995
Te-13642,8.397271875
Te-13643,8.397271875
Te-13644,8.397271875
Te-13645,6.9793031249999995
Te-13646,8.791803125
Te-13647,9.045709375
Te-13648,7.9890687499999995
Te-13649,9.7302796875
Te-13650,9.24248671875
Te-13651,7.8914124999999995
Te-13652,8.1257875
Te-13653,8.908990625
Te-13654,7.7341859374999995
Te-13655,9.9539125
Te-13656,8.14531875
Te-13657,7.9812562499999995
Te-13658,8.397271875
Te-13659,8.018365625
Te-13660,8.264459375
Te-13661,8.9627015625
Te-13662,7.3972718749999995
Te-13663,9.15313125
Te-13664,7.3425843749999995
Te-13665,9.303521875
Te-13666,8.397271875
Te-13667,8.397271875
Te-13668,9.053521875
Te-13669,8.397271875
Te-13670,8.2810609375
Te-13671,8.73125625
Te-13672,7.3962953124999995
Te-13673,9.0711
Te-13674,9.0789125
Te-13675,8.397271875
Te-13676,8.397271875
Te-13677,7.7488343749999995
Te-13678,8.52031875
Te-13679,8.920709375
Te-13680,7.5437562499999995
Te-13681,7.2175843749999995
Te-13682,8.02813125
Te-13683,8.225396875
Te-13684,8.830865625
Te-13685,7.9832093749999995
Te-13686,8.06719375
Te-13687,7.1453187499999995
Te-13688,9.17656875
Te-13689,8.024225
Te-13690,8.112115625
Te-13691,6.8210999999999995
Te-13692,7.6902406249999995
Te-13693,8.108209375
Te-13694,8.149225
Te-13695,7.7058656249999995
Te-13696,8.38750625
Te-13697,7.8074281249999995
Te-13698,8.631646875
Te-13699,8.397271875
Te-13700,8.744928125
Te-13701,7.6121156249999995
Te-13702,8.838678125
Te-13703,8.67656875
Te-13704,9.3220765625
Te-13705,7.4968812499999995
Te-13706,7.8777406249999995
Te-13707,7.9031312499999995
Te-13708,8.75469375
Te-13709,7.5085999999999995
Te-13710,6.3640687499999995
Te-13711,8.123834375
Te-13712,7.5808656249999995
Te-13713,7.6746156249999995
Te-13714,7.8445374999999995
Te-13715,7.9851624999999995
Te-13716,8.760553125
Te-13717,7.5457093749999995
Te-13718,7.0818421874999995
Te-13719,8.514459375
Te-13720,8.02813125
Te-13721,8.2586
Te-13722,7.5671937499999995
Te-13723,7.8523499999999995
Te-13724,6.6892640624999995
Te-13725,7.4929749999999995
Te-13726,7.6160218749999995
Te-13727,8.4539125
Te-13728,7.9177796874999995
Te-13729,8.276178125
Te-13730,7.2039124999999995
Te-13731,7.6785218749999995
Te-13732,7.3425843749999995
Te-13733,7.7683656249999995
Te-13734,7.9363343749999995
Te-13735,8.397271875
Te-13736,7.4480531249999995
Te-13737,7.2390687499999995
Te-13738,9.6961
Te-13739,7.4890687499999995
Te-13740,8.076959375
Te-13741,7.4226624999999995
Te-13742,9.24688125
Te-13743,8.1101625
Te-13744,7.3777406249999995
Te-13745,7.8835999999999995
Te-13746,8.397271875
Te-13747,8.666803125
Te-13748,7.6257874999999995
Te-13749,8.397271875
Te-13750,8.397271875
Te-13751,9.4334046875
Te-13752,7.2761781249999995
Te-13753,7.8621156249999995
Te-13754,7.9168031249999995
Te-13755,8.256646875
Te-13756,8.170709375
Te-13757,7.6335999999999995
Te-13758,8.055475
Te-13759,8.846490625
Te-13760,8.1726625
Te-13761,8.83281875
Te-13762,9.498834375
Te-13763,7.5437562499999995
Te-13764,7.7000062499999995
Te-13765,7.5085999999999995
Te-13766,7.3806703124999995
Te-13767,7.9246156249999995
Te-13768,8.2664125
Te-13769,7.8171937499999995
Te-13770,8.16485
Te-13771,8.77813125
Te-13772,8.405084375
Te-13773,7.1023499999999995
Te-13774,7.1863343749999995
Te-13775,8.112115625
Te-13776,7.9841859374999995
Te-13777,8.397271875
Te-13778,7.3757874999999995
Te-13779,8.15313125
Te-13780,8.362115625
Te-13781,9.131646875
Te-13782,8.27031875
Te-13783,7.8621156249999995
Te-13784,7.0535218749999995
Te-13785,9.4382875
Te-13786,8.729303125
Te-13787,6.8953187499999995
Te-13788,8.397271875
Te-13789,8.045709375
Te-13790,7.7625062499999995
Te-13791,8.026178125
Te-13792,8.655084375
Te-13793,7.4148499999999995
Te-13794,9.487115625
Te-13795,8.440240625
Te-13796,7.6726624999999995
Te-13797,9.1570375
Te-13798,8.783990625
Te-13799,7.2605531249999995
Te-13800,9.381646875
Te-13801,7.8074281249999995
Te-13802,8.119928125
Te-13803,8.213678125
Te-13804,8.397271875
Te-13805,7.5457093749999995
Te-13806,7.6668031249999995
Te-13807,7.3113343749999995
Te-13808,6.8318421874999995
Te-13809,10.0427796875
Te-13810,8.350396875
Te-13811,8.1287171875
Te-13812,8.95781875
Te-13813,8.561334375
Te-13814,9.11455703125
Te-13815,7.4832093749999995
Te-13816,8.283990625
Te-13817,6.4890687499999995
Te-13818,7.6960999999999995
Te-13819,7.2605531249999995
Te-13820,9.283746484375
Te-13821,7.4304749999999995
Te-13822,8.5476625
Te-13823,7.9919984374999995
Te-13824,6.8054749999999995
Te-13825,8.854303125
Te-13826,6.9519593749999995
Te-13827,8.397271875
Te-13828,7.9343812499999995
Te-13829,8.912896875
Te-13830,7.5750062499999995
Te-13831,7.4207093749999995
Te-13832,8.2634828125
Te-13833,7.0242249999999995
Te-13834,5.1472718749999995
Te-13835,9.987115625
Te-13836,8.75469375
Te-13837,8.27813125
Te-13838,9.4763734375
Te-13839,8.3689515625
Te-13840,7.5457093749999995
Te-13841,8.131646875
Te-13842,7.0974671874999995
Te-13843,7.5710999999999995
Te-13844,9.8318421875
Te-13845,8.569146875
Te-13846,7.9421937499999995
Te-13847,8.580865625
Te-13848,8.905084375
Te-13849,8.397271875
Te-13850,7.0271546874999995
Te-13851,8.397271875
Te-13852,7.3601624999999995
Te-13853,7.4441468749999995
Te-13854,7.2761781249999995
Te-13855,9.10235
Te-13856,7.7410218749999995
Te-13857,8.7820375
Te-13858,8.1257875
Te-13859,8.397271875
Te-13860,9.448053125
Te-13861,7.5085999999999995
Te-13862,8.397271875
Te-13863,9.52813125
Te-13864,8.647271875
Te-13865,7.7527406249999995
Te-13866,6.6687562499999995
Te-13867,8.100396875
Te-13868,8.66485
Te-13869,7.4949281249999995
Te-13870,8.455865625
Te-13871,7.2839906249999995
Te-13872,7.7761781249999995
Te-13873,8.397271875
Te-13874,7.3015687499999995
Te-13875,8.397271875
Te-13876,7.3464906249999995
Te-13877,8.440240625
Te-13878,8.096490625
Te-13879,8.4695375
Te-13880,7.7488343749999995
Te-13881,8.815240625
Te-13882,7.9714906249999995
Te-13883,7.5554749999999995
Te-13884,8.41485
Te-13885,10.0662171875
Te-13886,8.694146875
Te-13887,7.3250062499999995
Te-13888,8.662896875
Te-13889,6.8279359374999995
Te-13890,8.889459375
Te-13891,7.6043031249999995
Te-13892,9.237115625
Te-13893,7.1101624999999995
Te-13894,7.6824281249999995
Te-13895,7.7468812499999995
Te-13896,6.8015687499999995
Te-13897,8.9392640625
Te-13898,8.2664125
Te-13899,9.3630921875
Te-13900,8.397271875
Te-13901,8.524225
Te-13902,7.3113343749999995
Te-13903,7.5300843749999995
Te-13904,9.68438125
Te-13905,7.7488343749999995
Te-13906,6.8894593749999995
Te-13907,8.018365625
Te-13908,8.467584375
Te-13909,7.5593812499999995
Te-13910,8.026178125
Te-13911,7.5183656249999995
Te-13912,7.6824281249999995
Te-13913,8.655084375
Te-13914,8.27031875
Te-13915,7.8250062499999995
Te-13916,8.252740625
Te-13917,6.6648499999999995
Te-13918,6.7918031249999995
Te-13919,8.37188125
Te-13920,8.87188125
Te-13921,8.0789125
Te-13922,7.3796937499999995
Te-13923,8.397271875
Te-13924,7.7585999999999995
Te-13925,8.2664125
Te-13926,8.72344375
Te-13927,8.174615625
Te-13928,6.6531312499999995
Te-13929,9.408990625
Te-13930,8.06719375
Te-13931,6.8792054687499995
Te-13932,6.8543031249999995
Te-13933,8.241021875
Te-13934,8.030084375
Te-13935,7.2839906249999995
Te-13936,7.0769593749999995
Te-13937,7.1609437499999995
Te-13938,8.291803125
Te-13939,7.4910218749999995
Te-13940,7.8347718749999995
Te-13941,9.16485
Te-13942,8.436334375
Te-13943,9.3416078125
Te-13944,8.397271875
Te-13945,7.7039124999999995
Te-13946,7.7986390624999995
Te-13947,9.21563125
Te-13948,7.1043031249999995
Te-13949,7.8337953124999995
Te-13950,8.448053125
Te-13951,8.8445375
Te-13952,7.6375062499999995
Te-13953,7.8933656249999995
Te-13954,7.8748109374999995
Te-13955,8.52031875
Te-13956,8.112115625
Te-13957,7.4480531249999995
Te-13958,9.3289125
Te-13959,7.8582093749999995
Te-13960,8.483209375
Te-13961,9.117975
Te-13962,8.319146875
Te-13963,8.291803125
Te-13964,9.065240625
Te-13965,9.342584375
Te-13966,7.7156312499999995
Te-13967,7.3640687499999995
Te-13968,8.17656875
Te-13969,9.244928125
Te-13970,8.272271875
Te-13971,8.03594375
Te-13972,8.89531875
Te-13973,7.9500062499999995
Te-13974,6.8992249999999995
Te-13975,8.908990625
Te-13976,6.4890687499999995
Te-13977,8.397271875
Te-13978,8.295709375
Te-13979,6.7830140624999995
Te-13980,7.9783265624999995
Te-13981,7.0584046874999995
Te-13982,7.6746156249999995
Te-13983,8.397271875
Te-13984,8.2322328125
Te-13985,7.6121156249999995
Te-13986,6.4793031249999995
Te-13987,7.9148499999999995
Te-13988,9.58281875
Te-13989,7.7136781249999995
Te-13990,6.6257874999999995
Te-13991,8.20781875
Te-13992,7.2156312499999995
Te-13993,8.397271875
Te-13994,8.397271875
Te-13995,9.854303125
Te-13996,9.12969375
Te-13997,8.274225
Te-13998,9.725396875
Te-13999,9.006646875
Te-14000,7.3352601562499995
Te-14001,8.4461
Te-14002,8.397271875
Te-14003,8.899225
Te-14004,7.4793031249999995
Te-14005,8.233209375
Te-14006,8.5320375
Te-14007,8.201959375
Te-14008,7.0945374999999995
Te-14009,7.1316468749999995
Te-14010,8.03594375
Te-14011,7.6863343749999995
Te-14012,8.68438125
Te-14013,8.772271875
Te-14014,7.3543031249999995
Te-14015,7.9128968749999995
Te-14016,6.6453187499999995
Te-14017,8.6570375
Te-14018,8.061334375
Te-14019,7.6121156249999995
Te-14020,5.1472718749999995
Te-14021,7.8132874999999995
Te-14022,8.385553125
Te-14023,8.711725
Te-14024,9.742975
Te-14025,8.19219375
Te-14026,8.264459375
Te-14027,8.397271875
Te-14028,9.830865625
Te-14029,6.6375062499999995
Te-14030,7.7957093749999995
Te-14031,8.830865625
Te-14032,7.6531312499999995
Te-14033,9.104303125
Te-14034,8.276178125
Te-14035,7.5203187499999995
Te-14036,8.295709375
Te-14037,8.20781875
Te-14038,7.7918031249999995
Te-14039,8.73125625
Te-14040,8.018365625
Te-14041,7.1707093749999995
Te-14042,8.16094375
Te-14043,7.1121156249999995
Te-14044,7.6023499999999995
Te-14045,7.8445374999999995
Te-14046,8.401178125
Te-14047,7.1296937499999995
Te-14048,8.19219375
Te-14049,7.8621156249999995
Te-14050,8.397271875
Te-14051,7.8601624999999995
Te-14052,8.30156875
Te-14053,7.6570374999999995
Te-14054,9.287896875
Te-14055,7.7400453124999995
Te-14056,8.54375625
Te-14057,8.149225
Te-14058,9.217584375
Te-14059,8.2976625
Te-14060,8.25469375
Te-14061,9.1101625
Te-14062,8.84844375
Te-14063,8.237115625
Te-14064,7.7097718749999995
Te-14065,6.9050843749999995
Te-14066,8.201959375
Te-14067,8.428521875
Te-14068,8.412896875
Te-14069,9.893365625
Te-14070,8.95000625
Te-14071,8.524225
Te-14072,7.3914124999999995
Te-14073,8.117975
Te-14074,8.221490625
Te-14075,8.66485
Te-14076,7.9324281249999995
Te-14077,8.35235
Te-14078,7.4246156249999995
Te-14079,7.8621156249999995
Te-14080,6.6980531249999995
Te-14081,9.492975
Te-14082,8.287896875
Te-14083,8.174615625
Te-14084,7.5574281249999995
Te-14085,7.6433656249999995
Te-14086,10.3289125
Te-14087,7.8738343749999995
Te-14088,9.13750625
Te-14089,9.198053125
Te-14090,6.4783265624999995
Te-14091,8.834771875
Te-14092,9.3396546875
Te-14093,8.9392640625
Te-14094,8.397271875
Te-14095,9.461725
Te-14096,7.4148499999999995
Te-14097,8.2820375
Te-14098,7.6726624999999995
Te-14099,9.491021875
Te-14100,8.9461
Te-14101,8.084771875
Te-14102,8.069146875
Te-14103,7.2878968749999995
Te-14104,8.897271875
Te-14105,7.3709046874999995
Te-14106,6.8362367187499995
Te-14107,7.8933656249999995
Te-14108,8.405084375
Te-14109,7.8484437499999995
Te-14110,7.4832093749999995
Te-14111,7.6531312499999995
Te-14112,10.0916078125
Te-14113,9.586725
Te-14114,9.1726625
Te-14115,9.430475
Te-14116,9.6892640625
Te-14117,9.0086
Te-14118,8.006646875
Te-14119,7.3210999999999995
Te-14120,8.397271875
Te-14121,8.8211
Te-14122,8.069146875
Te-14123,8.680475
Te-14124,6.9597718749999995
Te-14125,8.397271875
Te-14126,9.5505921875
Te-14127,8.397271875
Te-14128,7.5945374999999995
Te-14129,7.9050843749999995
Te-14130,6.9519593749999995
Te-14131,8.3601625
Te-14132,8.98125625
Te-14133,8.307428125
Te-14134,8.397271875
Te-14135,8.397271875
Te-14136,7.3640687499999995
Te-14137,8.397271875
Te-14138,7.5652406249999995
Te-14139,7.7761781249999995
Te-14140,7.4568421874999995
Te-14141,9.42656875
Te-14142,8.772271875
Te-14143,8.72735
Te-14144,8.28985
Te-14145,8.803521875
Te-14146,7.3523499999999995
Te-14147,8.010553125
Te-14148,7.3132874999999995
Te-14149,9.6033265625
Te-14150,8.260553125
Te-14151,8.053521875
Te-14152,9.217584375
Te-14153,7.9128968749999995
Te-14154,8.241021875
Te-14155,7.8035218749999995
Te-14156,8.1570375
Te-14157,8.26250625
Te-14158,8.2586
Te-14159,7.8962953124999995
Te-14160,5.1472718749999995
Te-14161,7.5398499999999995
Te-14162,8.397271875
Te-14163,8.51250625
Te-14164,8.080865625
Te-14165,8.397271875
Te-14166,8.432428125
Te-14167,8.248834375
Te-14168,9.8757875
Te-14169,9.162896875
Te-14170,9.002740625
Te-14171,9.055475
Te-14172,8.274225
Te-14173,9.086725
Te-14174,7.9714906249999995
Te-14175,7.8337953124999995
Te-14176,7.7312562499999995
Te-14177,8.256646875
Te-14178,7.8796937499999995
Te-14179,8.369928125
Te-14180,7.7722718749999995
Te-14181,7.4949281249999995
Te-14182,7.1082093749999995
Te-14183,8.830865625
Te-14184,8.397271875
Te-14185,7.4031312499999995
Te-14186,7.7449281249999995
Te-14187,7.4480531249999995
Te-14188,8.252740625
Te-14189,7.8074281249999995
Te-14190,9.21563125
Te-14191,8.2820375
Te-14192,7.6819398437499995
Te-14193,7.2605531249999995
Te-14194,7.7097718749999995
Te-14195,7.3640687499999995
Te-14196,8.05938125
Te-14197,7.4089906249999995
Te-14198,8.186334375
Te-14199,7.9675843749999995
Te-14200,7.6296937499999995
Te-14201,8.397271875
Te-14202,9.4334046875
Te-14203,8.580865625
Te-14204,8.416803125
Te-14205,6.8640687499999995
Te-14206,7.4011781249999995
Te-14207,7.5378968749999995
Te-14208,8.076959375
Te-14209,7.9363343749999995
Te-14210,8.338678125
Te-14211,9.180475
Te-14212,7.6179749999999995
Te-14213,8.397271875
Te-14214,7.9773499999999995
Te-14215,9.3865296875
Te-14216,7.7996156249999995
Te-14217,8.979303125
Te-14218,7.7957093749999995
Te-14219,8.9382875
Te-14220,8.397271875
Te-14221,8.336725
Te-14222,8.104303125
Te-14223,8.037896875
Te-14224,8.385553125
Te-14225,9.31719375
Te-14226,8.1570375
Te-14227,9.5320375
Te-14228,6.7742249999999995
Te-14229,8.018365625
Te-14230,8.397271875
Te-14231,7.7918031249999995
Te-14232,6.5027406249999995
Te-14233,6.5125062499999995
Te-14234,8.397271875
Te-14235,7.2293031249999995
Te-14236,7.7566468749999995
Te-14237,6.5476624999999995
Te-14238,7.0691468749999995
Te-14239,7.8445374999999995
Te-14240,8.397271875
Te-14241,7.6687562499999995
Te-14242,8.37188125
Te-14243,8.717584375
Te-14244,8.04375625
Te-14245,8.397271875
Te-14246,7.2800843749999995
Te-14247,7.4714906249999995
Te-14248,8.616021875
Te-14249,8.82500625
Te-14250,9.186334375
Te-14251,8.461725
Te-14252,7.1218812499999995
Te-14253,9.98125625
Te-14254,7.6892640624999995
Te-14255,9.01250625
Te-14256,7.6628968749999995
Te-14257,7.7625062499999995
Te-14258,7.4460999999999995
Te-14259,8.87969375
Te-14260,6.9558656249999995
Te-14261,8.397271875
Te-14262,7.2507874999999995
Te-14263,8.2586
Te-14264,8.20781875
Te-14265,9.405084375
Te-14266,7.9558656249999995
Te-14267,8.342584375
Te-14268,7.6921937499999995
Te-14269,8.4070375
Te-14270,7.2273499999999995
Te-14271,8.291803125
Te-14272,7.5476624999999995
Te-14273,7.9226624999999995
Te-14274,7.5535218749999995
Te-14275,8.024225
Te-14276,8.14531875
Te-14277,8.174615625
Te-14278,7.6062562499999995
Te-14279,8.85625625
Te-14280,6.7351624999999995
Te-14281,9.248834375
Te-14282,7.6804749999999995
Te-14283,8.416803125
Te-14284,7.2839906249999995
Te-14285,8.397271875
Te-14286,8.10235
Te-14287,7.7117249999999995
Te-14288,8.670709375
Te-14289,6.7498109374999995
Te-14290,7.9109437499999995
Te-14291,8.2976625
Te-14292,7.6238343749999995
Te-14293,8.401178125
Te-14294,7.7957093749999995
Te-14295,8.77813125
Te-14296,8.834771875
Te-14297,7.9949281249999995
Te-14298,7.2839906249999995
Te-14299,8.53594375
Te-14300,7.4539124999999995
Te-14301,7.5750062499999995
Te-14302,7.0105531249999995
Te-14303,8.397271875
Te-14304,9.3132875
Te-14305,7.6531312499999995
Te-14306,7.5046937499999995
Te-14307,8.428521875
Te-14308,7.5515687499999995
Te-14309,8.0632875
Te-14310,8.397271875
Te-14311,9.280084375
Te-14312,8.729303125
Te-14313,9.4763734375
Te-14314,7.9050843749999995
Te-14315,9.3474671875
Te-14316,8.2976625
Te-14317,8.78594375
Te-14318,9.9802796875
Te-14319,8.66485
Te-14320,7.4128968749999995
Te-14321,8.405084375
Te-14322,8.32500625
Te-14323,7.2918031249999995
Te-14324,7.0730531249999995
Te-14325,7.1912171874999995
Te-14326,8.280084375
Te-14327,7.1394593749999995
Te-14328,8.686334375
Te-14329,8.397271875
Te-14330,8.221490625
Te-14331,9.0945375
Te-14332,9.3025453125
Te-14333,7.5945374999999995
Te-14334,8.272271875
Te-14335,7.2214906249999995
Te-14336,7.1238343749999995
Te-14337,6.8123109374999995
Te-14338,7.8699281249999995
Te-14339,8.319146875
Te-14340,7.4050843749999995
Te-14341,6.8953187499999995
Te-14342,7.8503968749999995
Te-14343,8.151178125
Te-14344,7.7117249999999995
Te-14345,7.2293031249999995
Te-14346,7.5613343749999995
Te-14347,8.397271875
Te-14348,9.123834375
Te-14349,7.7371156249999995
Te-14350,8.6101625
Te-14351,8.78594375
Te-14352,7.1316468749999995
Te-14353,8.217584375
Te-14354,8.4382875
Te-14355,8.649225
Te-14356,9.5681703125
Te-14357,8.23906875
Te-14358,7.7156312499999995
Te-14359,8.065240625
Te-14360,7.7136781249999995
Te-14361,8.397271875
Te-14362,5.1472718749999995
Te-14363,8.397271875
Te-14364,7.9031312499999995
Te-14365,6.6453187499999995
Te-14366,9.428521875
Te-14367,7.7625062499999995
Te-14368,7.9324281249999995
Te-14369,8.217584375
Te-14370,9.494928125
Te-14371,8.061334375
Te-14372,7.5183656249999995
Te-14373,8.81719375
Te-14374,7.3406312499999995
Te-14375,7.0125062499999995
Te-14376,7.4265687499999995
Te-14377,7.0632874999999995
Te-14378,7.4304749999999995
Te-14379,8.932428125
Te-14380,8.7664125
Te-14381,7.5662171874999995
Te-14382,7.7683656249999995
Te-14383,7.5183656249999995
Te-14384,8.60625625
Te-14385,7.3337953124999995
Te-14386,7.9753968749999995
Te-14387,7.5125062499999995
Te-14388,8.397271875
Te-14389,7.2170960937499995
Te-14390,9.4490296875
Te-14391,6.6111390624999995
Te-14392,7.8757874999999995
Te-14393,8.127740625
Te-14394,7.5339906249999995
Te-14395,7.5066468749999995
Te-14396,8.4070375
Te-14397,7.6062562499999995
Te-14398,8.55156875
Te-14399,8.397271875
Te-14400,7.7429749999999995
Te-14401,8.256646875
Te-14402,7.9753968749999995
Te-14403,8.86406875
Te-14404,8.34844375
Te-14405,8.381646875
Te-14406,8.397271875
Te-14407,8.084771875
Te-14408,8.48906875
Te-14409,7.5808656249999995
Te-14410,8.397271875
Te-14411,9.174615625
Te-14412,8.397271875
Te-14413,7.0574281249999995
Te-14414,7.6882874999999995
Te-14415,7.1892640624999995
Te-14416,8.397271875
Te-14417,8.5193421875
Te-14418,8.530084375
Te-14419,8.358209375
Te-14420,9.116021875
Te-14421,7.8601624999999995
Te-14422,8.397271875
Te-14423,7.6179749999999995
Te-14424,7.9753968749999995
Te-14425,8.600396875
Te-14426,8.033990625
Te-14427,9.649225
Te-14428,7.9343812499999995
Te-14429,9.057428125
Te-14430,7.8113343749999995
Te-14431,7.6668031249999995
Te-14432,6.9812562499999995
Te-14433,7.4050843749999995
Te-14434,7.7644593749999995
Te-14435,9.764459375
Te-14436,9.41485
Te-14437,8.768365625
Te-14438,8.37188125
Te-14439,8.791803125
Te-14440,8.397271875
Te-14441,7.4187562499999995
Te-14442,7.6941468749999995
Te-14443,8.119928125
Te-14444,7.7214906249999995
Te-14445,8.869928125
Te-14446,7.7351624999999995
Te-14447,8.112115625
Te-14448,8.4695375
Te-14449,8.397271875
Te-14450,9.022271875
Te-14451,9.182428125
Te-14452,8.217584375
Te-14453,8.248834375
Te-14454,8.5164125
Te-14455,7.6199281249999995
Te-14456,7.7918031249999995
Te-14457,6.6355531249999995
Te-14458,7.1199281249999995
Te-14459,8.901178125
Te-14460,8.897271875
Te-14461,8.362115625
Te-14462,6.7634828124999995
Te-14463,6.8699281249999995
Te-14464,9.5857484375
Te-14465,8.9070375
Te-14466,7.3875062499999995
Te-14467,9.588678125
Te-14468,7.1824281249999995
Te-14469,9.608209375
Te-14470,8.6101625
Te-14471,8.139459375
Te-14472,7.6335999999999995
Te-14473,7.9851624999999995
Te-14474,8.3611390625
Te-14475,7.3230531249999995
Te-14476,8.555475
Te-14477,8.756646875
Te-14478,8.23906875
Te-14479,8.8914125
Te-14480,8.260553125
Te-14481,6.9050843749999995
Te-14482,8.272271875
Te-14483,7.7722718749999995
Te-14484,9.3611390625
Te-14485,7.8855531249999995
Te-14486,7.1511781249999995
Te-14487,9.5476625
Te-14488,7.0652406249999995
Te-14489,9.1961
Te-14490,7.8679749999999995
Te-14491,8.658990625
Te-14492,7.1902406249999995
Te-14493,7.7507874999999995
Te-14494,8.58281875
Te-14495,7.8621156249999995
Te-14496,7.6804749999999995
Te-14497,8.268365625
Te-14498,7.4695374999999995
Te-14499,8.350396875
Te-14500,8.397271875
Te-14501,8.26250625
Te-14502,7.2429749999999995
Te-14503,8.623834375
Te-14504,7.5671937499999995
Te-14505,7.8523499999999995
Te-14506,8.397271875
Te-14507,7.8757874999999995
Te-14508,9.002740625
Te-14509,8.006646875
Te-14510,8.83281875
Te-14511,7.1960999999999995
Te-14512,7.9294984374999995
Te-14513,7.1668031249999995
Te-14514,8.166803125
Te-14515,7.6648499999999995
Te-14516,8.991021875
Te-14517,7.9343812499999995
Te-14518,8.866021875
Te-14519,8.451959375
Te-14520,9.0369203125
Te-14521,8.5632875
Te-14522,8.899225
Te-14523,7.8093812499999995
Te-14524,7.2488343749999995
Te-14525,7.0886781249999995
Te-14526,7.6960999999999995
Te-14527,8.483209375
Te-14528,7.5398499999999995
Te-14529,7.8386781249999995
Te-14530,7.7136781249999995
Te-14531,8.397271875
Te-14532,8.362115625
Te-14533,7.9558656249999995
Te-14534,7.4753968749999995
Te-14535,8.385553125
Te-14536,8.799615625
Te-14537,8.881646875
Te-14538,9.491021875
Te-14539,9.16485
Te-14540,7.2488343749999995
Te-14541,6.7332093749999995
Te-14542,9.4568421875
Te-14543,7.9910218749999995
Te-14544,7.5955140624999995
Te-14545,9.4539125
Te-14546,8.397271875
Te-14547,7.0105531249999995
Te-14548,8.287896875
Te-14549,7.7703187499999995
Te-14550,8.494928125
Te-14551,6.6570374999999995
Te-14552,6.5398499999999995
